State ,Region,Year,CP,CP Code,Core/Supp,Units,Forest,Grassland,Cropland,CP Coverage,FY-Year,Financial Assistance Requested,FIN Summed by Year,FinSum: Framework Goals,NOBO TAGS,Agroforestry Economics,Aspirational Goals,ASP-Year,Landscape Type: A;;
Georgia,Southeast,2025,393,Filter Strip,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover"," Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Cropland
Georgia,Southeast,2025,420,Wildlife Habitat Planting,Core,Acres,Forest Lands,Grasslands,Croplands,100,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",0,asp 2025,Forest Land + Grassland + Cropland
Georgia,Southeast,2025,528,Prescribed Grazing,Supplemental,Acres,(not forest),Grasslands,((not cropland)),0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS),  Improve/Adopt Integrated Pest Mgt, Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Grassland
Georgia,Southeast,2025,666,Forest Stand Improvement,Core,Acres,Forest Lands,(not grassland),((not cropland)),650,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Sustain Pollinators/Butterflies, Wildfire",0,asp 2025,Forest Land
Illinois,Central,2025,338, Prescribed Burning,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),175,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Wildfire",300,asp 2025,Forest Land + Grassland
Illinois,Central,2025,386,Field Border,Supplemental,Acres,(not forest),(not grassland),Croplands,40,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",120,asp 2025,Cropland
Illinois,Central,2025,393,Filter Strip,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover"," Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Cropland
Illinois,Central,2025,420,Wildlife Habitat Planting,Core,Acres,Forest Lands,Grasslands,Croplands,250,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",500,asp 2025,Forest Land + Grassland + Cropland
Illinois,Central,2025,528,Prescribed Grazing,Supplemental,Acres,(not forest),Grasslands,((not cropland)),200,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS),  Improve/Adopt Integrated Pest Mgt, Reduce Soil Erosion, Sustain Water Quantity",300,asp 2025,Grassland
Illinois,Central,2025,666,Forest Stand Improvement,Core,Acres,Forest Lands,(not grassland),((not cropland)),30,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Sustain Pollinators/Butterflies, Wildfire",60,asp 2025,Forest Land
Indiana,Central,2025,338, Prescribed Burning,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),12,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Wildfire",0,asp 2025,Forest Land + Grassland
Indiana,Central,2025,386,Field Border,Supplemental,Acres,(not forest),(not grassland),Croplands,12,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",18,asp 2025,Cropland
Indiana,Central,2025,393,Filter Strip,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover"," Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Cropland
Indiana,Central,2025,420,Wildlife Habitat Planting,Core,Acres,Forest Lands,Grasslands,Croplands,250,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",100,asp 2025,Forest Land + Grassland + Cropland
Indiana,Central,2025,528,Prescribed Grazing,Supplemental,Acres,(not forest),Grasslands,((not cropland)),15,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS),  Improve/Adopt Integrated Pest Mgt, Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Grassland
Indiana,Central,2025,666,Forest Stand Improvement,Core,Acres,Forest Lands,(not grassland),((not cropland)),310,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Sustain Pollinators/Butterflies, Wildfire",0,asp 2025,Forest Land
Iowa,Central,2025,338, Prescribed Burning,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),37,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Wildfire",18,asp 2025,Forest Land + Grassland
Iowa,Central,2025,386,Field Border,Supplemental,Acres,(not forest),(not grassland),Croplands,1,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",0,asp 2025,Cropland
Iowa,Central,2025,393,Filter Strip,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover"," Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Cropland
Iowa,Central,2025,420,Wildlife Habitat Planting,Core,Acres,Forest Lands,Grasslands,Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",0,asp 2025,Forest Land + Grassland + Cropland
Iowa,Central,2025,528,Prescribed Grazing,Supplemental,Acres,(not forest),Grasslands,((not cropland)),170,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS),  Improve/Adopt Integrated Pest Mgt, Reduce Soil Erosion, Sustain Water Quantity",85,asp 2025,Grassland
Iowa,Central,2025,666,Forest Stand Improvement,Core,Acres,Forest Lands,(not grassland),((not cropland)),31,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Sustain Pollinators/Butterflies, Wildfire",16,asp 2025,Forest Land
Kansas,Central,2025,338, Prescribed Burning,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),150,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Wildfire",1500,asp 2025,Forest Land + Grassland
Kansas,Central,2025,386,Field Border,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",0,asp 2025,Cropland
Kansas,Central,2025,393,Filter Strip,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover"," Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Cropland
Kansas,Central,2025,420,Wildlife Habitat Planting,Core,Acres,Forest Lands,Grasslands,Croplands,350,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",3500,asp 2025,Forest Land + Grassland + Cropland
Kansas,Central,2025,528,Prescribed Grazing,Supplemental,Acres,(not forest),Grasslands,((not cropland)),5000,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS),  Improve/Adopt Integrated Pest Mgt, Reduce Soil Erosion, Sustain Water Quantity",50000,asp 2025,Grassland
Kansas,Central,2025,666,Forest Stand Improvement,Core,Acres,Forest Lands,(not grassland),((not cropland)),50,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Sustain Pollinators/Butterflies, Wildfire",500,asp 2025,Forest Land
Kentucky,Southeast,2025,338, Prescribed Burning,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),50,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Wildfire",75,asp 2025,Forest Land + Grassland
Kentucky,Southeast,2025,386,Field Border,Supplemental,Acres,(not forest),(not grassland),Croplands,25,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",30,asp 2025,Cropland
Kentucky,Southeast,2025,393,Filter Strip,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover"," Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Cropland
Kentucky,Southeast,2025,420,Wildlife Habitat Planting,Core,Acres,Forest Lands,Grasslands,Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",0,asp 2025,Forest Land + Grassland + Cropland
Kentucky,Southeast,2025,528,Prescribed Grazing,Supplemental,Acres,(not forest),Grasslands,((not cropland)),1000,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS),  Improve/Adopt Integrated Pest Mgt, Reduce Soil Erosion, Sustain Water Quantity",1250,asp 2025,Grassland
Kentucky,Southeast,2025,666,Forest Stand Improvement,Core,Acres,Forest Lands,(not grassland),((not cropland)),50,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Sustain Pollinators/Butterflies, Wildfire",75,asp 2025,Forest Land
Louisiana,Southeast,2025,338, Prescribed Burning,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),8500,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Wildfire",8550,asp 2025,Forest Land + Grassland
Louisiana,Southeast,2025,386,Field Border,Supplemental,Acres,(not forest),(not grassland),Croplands,90,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",95,asp 2025,Cropland
Louisiana,Southeast,2025,393,Filter Strip,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover"," Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Cropland
Louisiana,Southeast,2025,420,Wildlife Habitat Planting,Core,Acres,Forest Lands,Grasslands,Croplands,25,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",35,asp 2025,Forest Land + Grassland + Cropland
Louisiana,Southeast,2025,528,Prescribed Grazing,Supplemental,Acres,(not forest),Grasslands,((not cropland)),8500,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS),  Improve/Adopt Integrated Pest Mgt, Reduce Soil Erosion, Sustain Water Quantity",8750,asp 2025,Grassland
Louisiana,Southeast,2025,666,Forest Stand Improvement,Core,Acres,Forest Lands,(not grassland),((not cropland)),3700,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Sustain Pollinators/Butterflies, Wildfire",3800,asp 2025,Forest Land
Maryland,Northeast,2025,338, Prescribed Burning,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Wildfire",0,asp 2025,Forest Land + Grassland
Maryland,Northeast,2025,386,Field Border,Supplemental,Acres,(not forest),(not grassland),Croplands,25,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",0,asp 2025,Cropland
Maryland,Northeast,2025,393,Filter Strip,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover"," Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Cropland
Maryland,Northeast,2025,420,Wildlife Habitat Planting,Core,Acres,Forest Lands,Grasslands,Croplands,50,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",0,asp 2025,Forest Land + Grassland + Cropland
Maryland,Northeast,2025,528,Prescribed Grazing,Supplemental,Acres,(not forest),Grasslands,((not cropland)),0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS),  Improve/Adopt Integrated Pest Mgt, Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Grassland
Maryland,Northeast,2025,666,Forest Stand Improvement,Core,Acres,Forest Lands,(not grassland),((not cropland)),50,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Sustain Pollinators/Butterflies, Wildfire",0,asp 2025,Forest Land
Minnesota,Central,2025,338, Prescribed Burning,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),100,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Wildfire",400,asp 2025,Forest Land + Grassland
Minnesota,Central,2025,386,Field Border,Supplemental,Acres,(not forest),(not grassland),Croplands,20,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",100,asp 2025,Cropland
Minnesota,Central,2025,393,Filter Strip,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover"," Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Cropland
Minnesota,Central,2025,420,Wildlife Habitat Planting,Core,Acres,Forest Lands,Grasslands,Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",0,asp 2025,Forest Land + Grassland + Cropland
Minnesota,Central,2025,528,Prescribed Grazing,Supplemental,Acres,(not forest),Grasslands,((not cropland)),1000,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS),  Improve/Adopt Integrated Pest Mgt, Reduce Soil Erosion, Sustain Water Quantity",9000,asp 2025,Grassland
Minnesota,Central,2025,666,Forest Stand Improvement,Core,Acres,Forest Lands,(not grassland),((not cropland)),50,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Sustain Pollinators/Butterflies, Wildfire",200,asp 2025,Forest Land
Mississippi,Southeast,2025,338, Prescribed Burning,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),15000,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Wildfire",35000,asp 2025,Forest Land + Grassland
Mississippi,Southeast,2025,386,Field Border,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",0,asp 2025,Cropland
Mississippi,Southeast,2025,393,Filter Strip,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover"," Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Cropland
Mississippi,Southeast,2025,420,Wildlife Habitat Planting,Core,Acres,Forest Lands,Grasslands,Croplands,100,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",250,asp 2025,Forest Land + Grassland + Cropland
Mississippi,Southeast,2025,528,Prescribed Grazing,Supplemental,Acres,(not forest),Grasslands,((not cropland)),0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS),  Improve/Adopt Integrated Pest Mgt, Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Grassland
Mississippi,Southeast,2025,666,Forest Stand Improvement,Core,Acres,Forest Lands,(not grassland),((not cropland)),400,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Sustain Pollinators/Butterflies, Wildfire",10000,asp 2025,Forest Land
Missouri,Central,2025,338, Prescribed Burning,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),250,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Wildfire",150,asp 2025,Forest Land + Grassland
Missouri,Central,2025,386,Field Border,Supplemental,Acres,(not forest),(not grassland),Croplands,15,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",6,asp 2025,Cropland
Missouri,Central,2025,393,Filter Strip,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover"," Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Cropland
Missouri,Central,2025,420,Wildlife Habitat Planting,Core,Acres,Forest Lands,Grasslands,Croplands,1100,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",400,asp 2025,Forest Land + Grassland + Cropland
Missouri,Central,2025,528,Prescribed Grazing,Supplemental,Acres,(not forest),Grasslands,((not cropland)),400,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS),  Improve/Adopt Integrated Pest Mgt, Reduce Soil Erosion, Sustain Water Quantity",200,asp 2025,Grassland
Missouri,Central,2025,666,Forest Stand Improvement,Core,Acres,Forest Lands,(not grassland),((not cropland)),75,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Sustain Pollinators/Butterflies, Wildfire",25,asp 2025,Forest Land
Nebraska,Central,2025,338, Prescribed Burning,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),25,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Wildfire",0,asp 2025,Forest Land + Grassland
Nebraska,Central,2025,386,Field Border,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",0,asp 2025,Cropland
Nebraska,Central,2025,393,Filter Strip,Supplemental,Acres,(not forest),(not grassland),Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover"," Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Cropland
Nebraska,Central,2025,420,Wildlife Habitat Planting,Core,Acres,Forest Lands,Grasslands,Croplands,0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Improve Soil Health,  Improve Water Quality (ag NPS), Reduce Soil Erosion, Sustain Pollinators/Butterflies",0,asp 2025,Forest Land + Grassland + Cropland
Nebraska,Central,2025,528,Prescribed Grazing,Supplemental,Acres,(not forest),Grasslands,((not cropland)),0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Commodity Health/Value, Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Drought,  Improve Nutrient Management, Improve Soil Health,  Improve Water Quality (ag NPS),  Improve/Adopt Integrated Pest Mgt, Reduce Soil Erosion, Sustain Water Quantity",0,asp 2025,Grassland
Nebraska,Central,2025,666,Forest Stand Improvement,Core,Acres,Forest Lands,(not grassland),((not cropland)),0,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Sustain Huntable Wildlife, Sustain Viewable Wildlife, Sustain Pollinators/Butterflies, Wildfire",0,asp 2025,Forest Land
New Jersey,Northeast,2025,338, Prescribed Burning,Supplemental,Acres,Forest Lands,Grasslands,((not cropland)),500,FA-2025,0,,,"Nesting Cover, Brood-Rearing Habitat, Forage Habitat, Escape Cover","Improve Forage (from higher biomass yields, higher quality forage and/or longer grazing season), Sustain Huntable Wildlife, Sustain Viewable Wildlife, Wildfire",500,asp 2025,Forest Land + Grassland
